# id:1--2-1 
-0.6,-0.06,-0.69615294071877
-0.97,-0.17,-1.9557745989942
-0.94,0.77,-1.0176940575086
0.08,-0.44,-0.4977322787272
-0.92,-0.21,-1.648667091517
-0.54,0.55,-0.10402161526316
0.63,-0.42,-1.3794725243103
-0.66,0.2,-0.56553283483967
-0.33,0.16,0.014401548992989
0.43,0.07,-0.58193937570421
-0.79,0.92,-0.31170449119378
-0.67,-0.69,-1.921286392202
0.06,0.47,0.48564164679365
0.78,-0.35,-1.5264661765674
0.77,0.27,-0.73610570552806
0.39,-0.88,-1.1455394603266
-0.01,0.69,0.43245783021369
-0.46,-0.68,-1.0987401590381
-0.02,-0.61,-0.65517208281702
0.05,-0.39,-0.49555182413526
-0.08,-0.52,-0.41663264190205
-0.86,-0.67,-2.1822076308427
0.08,0.04,0.17161556433374
0.63,0.32,-0.75110008018042
0.63,-0.34,-1.141678223945
0.52,0.7,-0.036362910667182
-0.4,0.89,0.44114185402235
-0.66,0.9,-0.012582502988391
0.58,-0.49,-1.1427132478008
-0.1,-0.3,-0.66718204168969
0.01,0.71,0.75306072690891
-0.11,0.99,0.88497368913188
0.59,0.9,0.31468060975566
0.38,-0.89,-0.94638355910013
-0.07,0.65,0.64786726126178
-0.37,-0.49,-0.61034057647526
-0.74,-0.3,-1.5506943288608
0.11,-0.68,-0.61865603861636
-0.7,-0.56,-1.5229576202104
-0.35,0.8,0.94040288758025
0.87,0.75,-0.42425450640282
0.49,0.76,0.17016826021387
0.6,-0.4,-0.99524566259383
-0.9,-0.96,-2.6519993313712
0.58,0.65,0.200502154458
0.98,-0.9,-2.9059819069595
-0.58,-0.25,-0.62026660858389
0.25,0.64,0.43750709001594
-0.32,-0.02,-0.21415839020705
0.86,0.36,-1.1916381071743
-0.01,0.26,0.094637686578304
0.78,0.69,-0.91660442870248
-0.57,0.44,-0.62726590857959
0.88,0.26,-1.1347567206442
0.75,-0.41,-1.3400318321396
0.26,-0.81,-1.4200177654305
-0.87,0.67,-0.80047478776903
-0.42,-0.01,-0.43835463264354
0.47,0.67,0.17537363657065
0.67,-0.61,-1.4717050587643
0.63,0.5,-0.40629770137345
-0.52,-0.78,-1.25136947164
1,-0.79,-2.7714861548682
0.64,0.68,0.21857147284491
0.11,0.86,1.1997485042373
-0.6,0.83,0.062532912447856
-0.65,0.92,0.49921603822924
-0.84,0.09,-1.6949907007154
-0.92,-0.25,-1.780021552333
0.77,-0.33,-1.6478907575871
-0.38,0.19,-0.052994295752437
-0.49,0.72,0.41919659235278
0.48,-0.84,-1.0219971036539
0.62,-0.15,-1.254876560507
-0.22,-0.93,-1.2206125901066
-0.83,-0.62,-1.8269628076234
-0.79,0.18,-0.76255949670539
0.25,0.24,-0.061859712564102
0.81,-0.06,-1.3493326107132
0.68,-0.02,-0.88513932002624
0.89,0.13,-1.3776523517968
0.34,0.7,0.26764509222224
0.52,0.31,-0.34293791438115
-0.7,0.24,-0.82045289679154
-0.92,-0.31,-2.2141348070276
0.9,0.14,-1.4763295651962
-0.2,-0.58,-0.33761035544639
-0.58,0.86,0.53491614107802
0.7,-0.69,-1.4584675035775
-0.3,-0.81,-0.89592370610851
0.01,0.97,0.85696563277464
0.34,-0.47,-0.68731560548075
-0.54,0.42,-0.35379407016134
-0.51,0.35,0.1463844798155
0.98,-0.53,-2.3434932793423
0.24,0.25,0.30543993181408
-0.85,0.72,-0.6628748960654
0.93,-0.81,-2.3385648900513
-0.75,0.89,-0.22406273575348
0.43,-0.88,-1.5078033613878
-0.58,-0.72,-1.3371682250773
0.69,0.95,0.11131014634528
-0.13,0.81,0.76087545356209
-0.95,-0.09,-2.0787816574408
0.99,-0.95,-2.7358033081068
-0.3,-0.28,-0.25484654088897
0.37,0.5,0.17911788605821
-0.39,0.06,-0.52126328492133
-0.32,-0.31,-0.31988104304315
0.19,0.45,0.4485307408594
0.86,0.82,-0.58950180849285
0.46,0.68,-0.013676100536453
0.48,-0.14,-0.9826986549054
0.63,-0.16,-0.89833373828254
-0.89,-0.37,-1.6147134106915
-0.02,-0.47,-0.19377898544891
0.47,0.45,0.3223689630445
0.39,0.02,-0.53887244255734
0.23,0.72,0.50303954564091
0.08,-0.82,-0.89353978303676
-0.52,-0.08,-1.1117895830297
0.59,0.17,-0.4546328675547
-0.31,0.62,0.25210783248188
0.26,-0.07,-0.1712901054243
0.83,-0.03,-1.2250906553497
-0.79,-0.44,-1.6768042490949
0.24,0.31,0.43024883432526
-0.08,0.01,-0.17942593502304
0.9,-0.74,-1.9407524846439
-0.68,-0.83,-1.848153511457
0.98,-0.75,-2.4049299209357
-0.03,-0.73,-0.81891316100428
